timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz]
2023/04/15 12:02:07.641, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.00 W, 55, 1860 MHz
2023/04/15 12:02:08.643, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.02 W, 55, 1860 MHz
2023/04/15 12:02:09.646, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.94 W, 55, 1860 MHz
2023/04/15 12:02:10.647, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.88 W, 55, 1860 MHz
2023/04/15 12:02:11.649, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.19 W, 55, 1860 MHz
2023/04/15 12:02:12.651, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.92 W, 55, 1860 MHz
2023/04/15 12:02:13.653, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.16 W, 55, 1860 MHz
2023/04/15 12:02:14.656, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.95 W, 55, 1860 MHz
2023/04/15 12:02:15.658, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.79 W, 55, 1860 MHz
2023/04/15 12:02:16.660, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.82 W, 55, 1860 MHz
2023/04/15 12:02:17.662, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.02 W, 55, 1860 MHz
2023/04/15 12:02:18.664, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.87 W, 55, 1860 MHz
2023/04/15 12:02:19.665, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.16 W, 55, 1860 MHz
2023/04/15 12:02:20.667, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.16 W, 55, 1860 MHz
2023/04/15 12:02:21.669, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.02 W, 55, 1860 MHz
2023/04/15 12:02:22.672, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.13 W, 55, 1860 MHz
2023/04/15 12:02:23.674, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.18 W, 55, 1860 MHz
2023/04/15 12:02:24.676, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.31 W, 55, 1860 MHz
2023/04/15 12:02:25.678, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.80 W, 55, 1860 MHz
2023/04/15 12:02:26.680, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.79 W, 55, 1860 MHz
2023/04/15 12:02:27.682, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.66 W, 55, 1860 MHz
2023/04/15 12:02:28.684, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.74 W, 55, 1860 MHz
2023/04/15 12:02:29.686, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.94 W, 55, 1860 MHz
2023/04/15 12:02:30.688, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.71 W, 55, 1860 MHz
2023/04/15 12:02:31.691, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.74 W, 55, 1860 MHz
2023/04/15 12:02:32.693, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.93 W, 55, 1860 MHz
2023/04/15 12:02:33.695, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.73 W, 55, 1860 MHz
2023/04/15 12:02:34.697, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.82 W, 55, 1860 MHz
2023/04/15 12:02:35.699, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.17 W, 55, 1860 MHz
2023/04/15 12:02:36.701, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.99 W, 55, 1860 MHz
2023/04/15 12:02:37.703, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.09 W, 55, 1860 MHz
2023/04/15 12:02:38.706, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.50 W, 55, 1860 MHz
2023/04/15 12:02:39.708, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.77 W, 56, 1860 MHz
2023/04/15 12:02:40.710, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.68 W, 55, 1860 MHz
2023/04/15 12:02:41.712, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.94 W, 55, 1860 MHz
2023/04/15 12:02:42.715, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.02 W, 55, 1860 MHz
2023/04/15 12:02:43.717, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.92 W, 55, 1860 MHz
2023/04/15 12:02:44.719, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.12 W, 55, 1860 MHz
2023/04/15 12:02:45.721, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.07 W, 55, 1860 MHz
2023/04/15 12:02:46.724, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.07 W, 55, 1860 MHz
2023/04/15 12:02:47.727, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.20 W, 55, 1860 MHz
2023/04/15 12:02:48.729, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.12 W, 55, 1860 MHz
2023/04/15 12:02:49.731, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.96 W, 55, 1860 MHz
2023/04/15 12:02:50.733, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.81 W, 55, 1860 MHz
2023/04/15 12:02:51.736, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.85 W, 56, 1860 MHz
2023/04/15 12:02:52.738, 18 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 144.54 W, 56, 1860 MHz
2023/04/15 12:02:53.741, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 146.98 W, 56, 1860 MHz
2023/04/15 12:02:54.743, 2 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 141.78 W, 56, 1860 MHz
2023/04/15 12:02:55.745, 1 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.49 W, 55, 1860 MHz
2023/04/15 12:02:56.746, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.44 W, 55, 1860 MHz
2023/04/15 12:02:57.748, 1 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.55 W, 55, 1860 MHz
2023/04/15 12:02:58.749, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.40 W, 55, 1860 MHz
2023/04/15 12:02:59.751, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.93 W, 55, 1860 MHz
2023/04/15 12:03:00.752, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.21 W, 55, 1860 MHz
2023/04/15 12:03:01.753, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.14 W, 55, 1860 MHz
2023/04/15 12:03:02.755, 1 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.35 W, 55, 1860 MHz
2023/04/15 12:03:03.756, 2 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.23 W, 55, 1860 MHz
2023/04/15 12:03:04.758, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.20 W, 55, 1860 MHz
2023/04/15 12:03:05.760, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.40 W, 55, 1860 MHz
2023/04/15 12:03:06.761, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.68 W, 55, 1860 MHz
2023/04/15 12:03:07.763, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.60 W, 55, 1860 MHz
2023/04/15 12:03:08.764, 2 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.72 W, 55, 1860 MHz
2023/04/15 12:03:09.766, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 125.04 W, 55, 1860 MHz
2023/04/15 12:03:10.767, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.32 W, 55, 1860 MHz
2023/04/15 12:03:11.769, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.36 W, 55, 1860 MHz
2023/04/15 12:03:12.770, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.55 W, 55, 1860 MHz
2023/04/15 12:03:13.772, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.62 W, 55, 1860 MHz
2023/04/15 12:03:14.773, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.54 W, 55, 1860 MHz
2023/04/15 12:03:15.775, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.49 W, 55, 1860 MHz
2023/04/15 12:03:16.776, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.46 W, 55, 1860 MHz
2023/04/15 12:03:17.777, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.39 W, 55, 1860 MHz
2023/04/15 12:03:18.779, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.41 W, 55, 1860 MHz
2023/04/15 12:03:19.780, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 127.76 W, 55, 1860 MHz
2023/04/15 12:03:20.781, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.13 W, 55, 1860 MHz
2023/04/15 12:03:21.783, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.37 W, 55, 1860 MHz
2023/04/15 12:03:22.784, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.25 W, 55, 1860 MHz
2023/04/15 12:03:23.786, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.71 W, 55, 1860 MHz
2023/04/15 12:03:24.787, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.18 W, 55, 1860 MHz
2023/04/15 12:03:25.789, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.19 W, 55, 1860 MHz
2023/04/15 12:03:26.790, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.16 W, 55, 1860 MHz
2023/04/15 12:03:27.792, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.04 W, 55, 1860 MHz
2023/04/15 12:03:28.794, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.20 W, 55, 1860 MHz
2023/04/15 12:03:29.796, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.09 W, 55, 1860 MHz
2023/04/15 12:03:30.797, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.90 W, 55, 1860 MHz
2023/04/15 12:03:31.799, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.20 W, 55, 1860 MHz
2023/04/15 12:03:32.800, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.19 W, 55, 1860 MHz
2023/04/15 12:03:33.802, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.24 W, 55, 1860 MHz
2023/04/15 12:03:34.803, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.17 W, 55, 1860 MHz
2023/04/15 12:03:35.805, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.19 W, 55, 1860 MHz
2023/04/15 12:03:36.807, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.69 W, 55, 1860 MHz
2023/04/15 12:03:37.809, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.87 W, 55, 1860 MHz
2023/04/15 12:03:38.811, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.01 W, 55, 1860 MHz
2023/04/15 12:03:39.812, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.78 W, 55, 1860 MHz
2023/04/15 12:03:40.814, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.86 W, 55, 1860 MHz
2023/04/15 12:03:41.817, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.84 W, 55, 1860 MHz
2023/04/15 12:03:42.818, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.54 W, 55, 1860 MHz
2023/04/15 12:03:43.820, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.77 W, 55, 1860 MHz
2023/04/15 12:03:44.822, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.23 W, 55, 1860 MHz
2023/04/15 12:03:45.824, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.35 W, 55, 1860 MHz
2023/04/15 12:03:46.826, 4 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.24 W, 55, 1860 MHz
2023/04/15 12:03:47.828, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.04 W, 55, 1860 MHz
2023/04/15 12:03:48.829, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.19 W, 55, 1860 MHz
2023/04/15 12:03:49.831, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.87 W, 55, 1860 MHz
2023/04/15 12:03:50.833, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.83 W, 55, 1860 MHz
2023/04/15 12:03:51.835, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.05 W, 55, 1860 MHz
2023/04/15 12:03:52.836, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.20 W, 55, 1860 MHz
2023/04/15 12:03:53.838, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.92 W, 55, 1860 MHz
2023/04/15 12:03:54.840, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.85 W, 55, 1860 MHz
2023/04/15 12:03:55.842, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.99 W, 55, 1860 MHz
2023/04/15 12:03:56.845, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.89 W, 55, 1860 MHz
2023/04/15 12:03:57.847, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.95 W, 55, 1860 MHz
2023/04/15 12:03:58.848, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.05 W, 55, 1860 MHz
2023/04/15 12:03:59.850, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.39 W, 55, 1860 MHz
2023/04/15 12:04:00.852, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.36 W, 55, 1860 MHz
2023/04/15 12:04:01.854, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.00 W, 56, 1860 MHz
2023/04/15 12:04:02.856, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.03 W, 55, 1860 MHz
2023/04/15 12:04:03.858, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.95 W, 55, 1860 MHz
2023/04/15 12:04:04.861, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.98 W, 55, 1860 MHz
2023/04/15 12:04:05.863, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.39 W, 55, 1860 MHz
2023/04/15 12:04:06.865, 18 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 133.62 W, 56, 1860 MHz
2023/04/15 12:04:07.867, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 146.85 W, 56, 1860 MHz
2023/04/15 12:04:08.868, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 146.57 W, 57, 1860 MHz
2023/04/15 12:04:09.870, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 136.65 W, 55, 1860 MHz
2023/04/15 12:04:10.872, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.29 W, 55, 1860 MHz
2023/04/15 12:04:11.874, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.53 W, 55, 1860 MHz
2023/04/15 12:04:12.877, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.56 W, 55, 1860 MHz
2023/04/15 12:04:13.879, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.72 W, 55, 1860 MHz
2023/04/15 12:04:14.881, 2 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.47 W, 55, 1860 MHz
2023/04/15 12:04:15.883, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.79 W, 55, 1860 MHz
2023/04/15 12:04:16.885, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.57 W, 55, 1860 MHz
2023/04/15 12:04:17.888, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.83 W, 55, 1860 MHz
2023/04/15 12:04:18.890, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.56 W, 55, 1860 MHz
2023/04/15 12:04:19.892, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.59 W, 55, 1860 MHz
2023/04/15 12:04:20.894, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.28 W, 55, 1860 MHz
2023/04/15 12:04:21.897, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.58 W, 55, 1860 MHz
2023/04/15 12:04:22.899, 1 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.98 W, 55, 1860 MHz
2023/04/15 12:04:23.901, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 126.62 W, 55, 1860 MHz
2023/04/15 12:04:24.903, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 125.31 W, 55, 1860 MHz
2023/04/15 12:04:25.905, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.46 W, 55, 1860 MHz
2023/04/15 12:04:26.907, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.58 W, 55, 1860 MHz
2023/04/15 12:04:27.909, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.69 W, 55, 1860 MHz
2023/04/15 12:04:28.911, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.71 W, 55, 1860 MHz
2023/04/15 12:04:29.913, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.67 W, 55, 1860 MHz
2023/04/15 12:04:30.915, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.67 W, 55, 1860 MHz
2023/04/15 12:04:31.918, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.59 W, 55, 1860 MHz
2023/04/15 12:04:32.920, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.52 W, 55, 1860 MHz
2023/04/15 12:04:33.922, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.51 W, 55, 1860 MHz
2023/04/15 12:04:34.924, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.50 W, 55, 1860 MHz
2023/04/15 12:04:35.926, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.33 W, 55, 1860 MHz
2023/04/15 12:04:36.928, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.30 W, 55, 1860 MHz
2023/04/15 12:04:37.930, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.47 W, 55, 1860 MHz
2023/04/15 12:04:38.932, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.48 W, 55, 1860 MHz
2023/04/15 12:04:39.934, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.40 W, 55, 1860 MHz
2023/04/15 12:04:40.937, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 120.91 W, 49, 0 MHz
2023/04/15 12:04:41.939, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 76.38 W, 48, 0 MHz
2023/04/15 12:04:42.942, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 33.03 W, 47, 0 MHz
2023/04/15 12:04:43.944, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.70 W, 47, 0 MHz
2023/04/15 12:04:44.947, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.52 W, 47, 0 MHz
2023/04/15 12:04:45.950, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.33 W, 46, 0 MHz
2023/04/15 12:04:46.952, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.26 W, 46, 210 MHz
2023/04/15 12:04:47.956, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.39 W, 46, 0 MHz
2023/04/15 12:04:48.959, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.19 W, 46, 0 MHz
2023/04/15 12:04:49.961, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.02 W, 46, 0 MHz
2023/04/15 12:04:50.964, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.04 W, 46, 0 MHz
2023/04/15 12:04:51.967, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.90 W, 45, 0 MHz
2023/04/15 12:04:52.969, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.77 W, 45, 0 MHz
2023/04/15 12:04:53.972, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.89 W, 45, 0 MHz
2023/04/15 12:04:54.975, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.94 W, 45, 0 MHz
2023/04/15 12:04:55.978, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.87 W, 45, 0 MHz
2023/04/15 12:04:56.980, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.87 W, 45, 0 MHz
2023/04/15 12:04:57.983, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.78 W, 45, 0 MHz
2023/04/15 12:04:58.986, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.83 W, 44, 0 MHz
2023/04/15 12:04:59.988, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.91 W, 44, 0 MHz
2023/04/15 12:05:00.991, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.82 W, 44, 0 MHz
2023/04/15 12:05:01.994, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.88 W, 44, 0 MHz
2023/04/15 12:05:02.996, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.06 W, 44, 0 MHz
2023/04/15 12:05:03.999, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.02 W, 44, 0 MHz
2023/04/15 12:05:05.002, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.05 W, 44, 0 MHz
2023/04/15 12:05:06.005, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.11 W, 44, 0 MHz
2023/04/15 12:05:07.007, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.10 W, 44, 0 MHz
2023/04/15 12:05:08.010, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.06 W, 44, 0 MHz
2023/04/15 12:05:09.013, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.98 W, 43, 0 MHz
2023/04/15 12:05:10.015, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 30.01 W, 43, 0 MHz
