System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
18:53:04.526, 819.869, 7.784, 4.182, 1.064, 0.124, 1424, 3150, 237, 41, 43, 46, 30, 36.009, 31.678, 40.330, 35.000
18:53:05.467, 820.810, 10.200, 4.346, 1.126, 0.122, 1424, 3147, 246, 41, 43, 46, 30, 34.094, 27.346, 40.860, 33.000
18:53:06.530, 821.872, 7.516, 4.338, 1.116, 0.146, 1452, 3129, 265, 41, 44, 48, 30, 38.056, 34.192, 41.920, 39.000
18:53:07.470, 822.813, 7.246, 4.218, 1.108, 0.132, 1378, 3149, 252, 41, 44, 48, 30, 36.533, 32.800, 40.267, 36.000
18:53:08.513, 823.855, 10.200, 4.476, 1.170, 0.114, 1380, 3150, 219, 41, 44, 48, 34, 36.591, 33.095, 40.095, 36.000
18:53:09.473, 824.815, 10.200, 4.314, 1.120, 0.120, 1424, 3151, 247, 41, 44, 48, 34, 35.209, 28.871, 41.514, 39.000
18:53:10.515, 825.858, 8.858, 4.360, 1.142, 0.130, 1450, 3148, 256, 42, 45, 48, 34, 36.580, 32.304, 40.855, 37.000
18:53:11.460, 826.803, 6.978, 4.076, 1.068, 0.140, 1464, 3132, 268, 40, 44, 48, 34, 37.831, 34.301, 41.379, 36.000
18:53:12.531, 827.874, 8.858, 4.220, 1.116, 0.114, 1420, 3148, 224, 40, 44, 48, 34, 38.135, 35.697, 40.566, 39.000
18:53:13.475, 828.818, 8.858, 4.214, 1.128, 0.120, 1351, 3149, 225, 40, 44, 48, 34, 39.737, 38.583, 40.897, 39.000
18:53:14.517, 829.860, 8.320, 4.200, 1.122, 0.124, 1311, 3160, 224, 40, 45, 54, 34, 36.124, 31.175, 41.050, 36.000
18:53:15.463, 830.806, 9.932, 4.332, 1.150, 0.130, 1394, 3153, 234, 41, 45, 54, 34, 35.325, 30.053, 40.584, 34.000
18:53:16.531, 831.873, 7.246, 4.312, 1.080, 0.122, 1537, 3137, 243, 41, 45, 54, 34, 37.573, 33.645, 41.492, 42.000
18:53:17.500, 832.843, 8.320, 4.152, 1.102, 0.126, 1314, 3154, 235, 41, 45, 54, 34, 36.399, 32.546, 40.263, 36.000
18:53:18.477, 833.819, 9.126, 4.254, 1.102, 0.130, 1363, 3158, 247, 41, 44, 46, 34, 36.995, 34.509, 39.494, 40.000
18:53:19.518, 834.860, 8.858, 4.238, 1.124, 0.114, 1328, 3158, 229, 40, 44, 47, 34, 36.105, 33.095, 39.100, 37.000
18:53:20.465, 835.807, 9.126, 4.362, 1.112, 0.128, 1530, 3130, 246, 40, 44, 47, 30, 36.364, 31.016, 41.711, 35.000
18:53:21.510, 836.853, 9.126, 4.274, 1.110, 0.124, 1398, 3154, 246, 40, 44, 47, 30, 35.071, 30.569, 39.573, 42.000
18:53:22.491, 837.834, 9.126, 4.302, 1.152, 0.110, 1371, 3155, 216, 40, 43, 47, 30, 36.551, 32.905, 40.206, 33.000
18:53:23.475, 838.818, 9.662, 4.298, 1.164, 0.130, 1470, 3131, 256, 40, 43, 47, 30, 40.176, 38.287, 42.065, 37.000
18:53:24.535, 839.877, 10.200, 4.228, 1.080, 0.132, 1448, 3139, 255, 40, 43, 47, 30, 36.168, 31.894, 40.431, 41.000
18:53:25.513, 840.855, 9.662, 4.106, 1.062, 0.114, 1498, 3071, 234, 40, 43, 47, 30, 36.490, 32.576, 40.404, 36.000
18:53:26.483, 841.825, 9.932, 4.336, 1.110, 0.116, 1455, 3147, 242, 40, 43, 48, 30, 36.434, 31.959, 40.933, 41.000
18:53:27.487, 842.829, 9.394, 4.128, 1.074, 0.110, 1394, 3160, 217, 40, 44, 48, 30, 33.873, 29.353, 38.404, 32.000
18:53:28.477, 843.819, 10.200, 4.342, 1.136, 0.110, 1378, 3155, 232, 40, 44, 48, 30, 36.570, 32.405, 40.704, 39.000
18:53:29.534, 844.877, 9.662, 4.324, 1.122, 0.126, 1378, 3148, 241, 40, 44, 48, 30, 36.160, 32.547, 39.765, 38.000
18:53:30.483, 845.826, 10.468, 4.342, 1.158, 0.118, 1370, 3154, 216, 40, 43, 48, 30, 35.809, 31.034, 40.584, 37.000
18:53:31.481, 846.823, 10.468, 4.430, 1.184, 0.126, 1415, 3147, 247, 40, 43, 46, 30, 35.821, 31.017, 40.648, 39.000
18:53:32.549, 847.891, 9.662, 4.328, 1.136, 0.116, 1376, 3152, 245, 40, 43, 46, 30, 35.397, 30.913, 39.860, 37.000
18:53:33.480, 848.822, 10.468, 4.346, 1.152, 0.130, 1426, 3144, 251, 40, 43, 46, 30, 37.162, 33.243, 41.081, 41.000
18:53:34.546, 849.889, 10.200, 4.346, 1.152, 0.128, 1404, 3154, 232, 41, 43, 46, 30, 35.805, 31.628, 39.954, 37.000
18:53:35.501, 850.843, 10.468, 4.328, 1.142, 0.122, 1461, 3154, 222, 41, 44, 48, 30, 35.935, 30.933, 41.033, 34.000
18:53:36.471, 851.814, 9.932, 4.382, 1.158, 0.124, 1424, 3149, 257, 41, 44, 48, 30, 37.389, 33.842, 40.909, 41.000
18:53:37.549, 852.892, 9.662, 4.290, 1.134, 0.122, 1418, 3157, 235, 41, 44, 48, 30, 37.427, 34.192, 40.654, 38.000
18:53:38.471, 853.814, 10.468, 4.418, 1.162, 0.118, 1487, 3148, 241, 41, 44, 48, 30, 35.121, 28.686, 41.555, 39.000
18:53:39.533, 854.875, 9.662, 4.148, 1.096, 0.116, 1426, 3150, 227, 40, 44, 48, 30, 34.788, 30.118, 39.480, 36.000
18:53:40.484, 855.827, 9.932, 4.382, 1.158, 0.108, 1462, 3154, 214, 40, 44, 48, 30, 35.884, 30.871, 40.897, 35.000
18:53:41.478, 856.820, 10.200, 4.266, 1.164, 0.112, 1400, 3158, 218, 40, 44, 48, 30, 36.295, 32.412, 40.150, 33.000
18:53:42.545, 857.888, 9.932, 4.614, 1.110, 0.126, 1458, 3142, 233, 40, 43, 48, 30, 37.381, 31.991, 42.823, 35.000
18:53:43.499, 858.842, 10.200, 4.322, 1.114, 0.114, 1444, 3157, 237, 40, 43, 47, 30, 36.198, 30.628, 41.710, 38.000
18:53:44.487, 859.829, 9.662, 4.246, 1.116, 0.124, 1385, 3149, 238, 40, 43, 47, 30, 35.398, 31.486, 39.340, 34.000
18:53:45.483, 860.825, 9.932, 4.290, 1.122, 0.120, 1436, 3148, 256, 40, 43, 47, 30, 35.910, 31.343, 40.500, 38.000
18:53:46.477, 861.820, 10.468, 4.340, 1.124, 0.114, 1479, 3151, 228, 41, 43, 47, 30, 37.750, 35.930, 39.552, 34.000
18:53:47.548, 862.890, 10.200, 4.340, 1.122, 0.130, 1507, 3137, 253, 41, 43, 49, 30, 35.789, 29.673, 41.920, 41.000
18:53:48.485, 863.827, 9.662, 4.150, 1.102, 0.124, 1333, 3160, 234, 41, 43, 49, 30, 36.685, 33.062, 40.327, 33.000
18:53:49.481, 864.824, 10.200, 4.522, 1.148, 0.112, 1486, 3134, 240, 41, 43, 49, 30, 41.307, 40.988, 41.626, 37.000
18:53:50.490, 865.833, 9.662, 4.308, 1.132, 0.120, 1424, 3138, 229, 40, 44, 49, 30, 34.582, 28.750, 40.399, 36.000
18:53:51.472, 866.815, 9.932, 4.384, 1.140, 0.114, 1402, 3151, 230, 40, 43, 48, 30, 37.547, 34.684, 40.404, 34.000
18:53:52.535, 867.878, 9.394, 4.226, 1.128, 0.114, 1415, 3155, 217, 40, 43, 48, 39, 33.412, 27.488, 39.336, 34.000
18:53:53.487, 868.829, 9.394, 4.160, 1.104, 0.112, 1328, 3165, 228, 40, 43, 48, 39, 36.053, 32.368, 39.737, 40.000
18:53:54.500, 869.842, 9.932, 4.202, 1.128, 0.120, 1331, 3161, 236, 40, 43, 48, 39, 35.504, 30.958, 40.049, 38.000
18:53:55.471, 870.814, 9.662, 4.252, 1.132, 0.126, 1364, 3156, 246, 40, 43, 48, 39, 35.256, 31.378, 39.175, 38.000
18:53:56.526, 871.869, 10.468, 4.412, 1.132, 0.114, 1377, 3149, 225, 40, 43, 48, 30, 35.858, 31.116, 40.566, 37.000
18:53:57.475, 872.818, 9.932, 4.366, 1.144, 0.122, 1522, 3148, 237, 40, 43, 48, 30, 37.139, 34.293, 40.000, 36.000
18:53:58.556, 873.898, 10.200, 4.536, 1.130, 0.116, 1417, 3145, 228, 40, 44, 50, 30, 36.153, 32.639, 39.675, 39.000
18:53:59.469, 874.812, 10.468, 4.360, 1.138, 0.112, 1444, 3151, 230, 41, 44, 50, 30, 35.117, 29.201, 40.984, 39.000
18:54:00.538, 875.880, 9.932, 4.354, 1.152, 0.132, 1395, 3151, 260, 41, 44, 50, 30, 36.639, 32.634, 40.654, 38.000
18:54:01.479, 876.821, 9.662, 4.330, 1.124, 0.116, 1396, 3144, 250, 41, 44, 50, 30, 37.131, 32.884, 41.333, 40.000
18:54:02.540, 877.883, 10.200, 4.330, 1.168, 0.104, 1310, 3157, 215, 40, 44, 49, 30, 35.142, 30.751, 39.573, 31.000
18:54:03.486, 878.828, 9.932, 4.330, 1.164, 0.116, 1324, 3156, 243, 40, 44, 49, 30, 36.122, 31.915, 40.318, 35.000
18:54:04.483, 879.825, 9.932, 4.384, 1.130, 0.118, 1415, 3150, 236, 40, 44, 49, 30, 37.593, 34.243, 40.943, 37.000
18:54:05.466, 880.808, 10.200, 4.298, 1.104, 0.124, 1416, 3157, 227, 40, 44, 49, 30, 32.994, 26.463, 39.541, 35.000
18:54:06.517, 881.860, 9.126, 4.230, 1.114, 0.112, 1445, 3111, 253, 41, 45, 48, 30, 34.798, 30.238, 39.336, 37.000
18:54:07.486, 882.828, 8.858, 4.264, 1.090, 0.130, 1493, 3141, 250, 42, 45, 48, 30, 36.611, 32.817, 40.415, 39.000
18:54:08.485, 883.828, 10.200, 4.412, 1.144, 0.124, 1431, 3141, 252, 42, 45, 48, 30, 38.083, 35.264, 40.909, 37.000
18:54:09.476, 884.819, 10.468, 4.388, 1.150, 0.106, 1398, 3153, 208, 42, 45, 48, 30, 35.597, 31.486, 39.698, 34.000
18:54:10.572, 885.915, 9.932, 4.320, 1.116, 0.112, 1403, 3153, 232, 41, 44, 48, 30, 36.227, 32.176, 40.278, 36.000
18:54:11.495, 886.837, 9.394, 4.238, 1.086, 0.116, 1488, 3149, 243, 41, 44, 47, 30, 37.003, 32.891, 41.114, 39.000
18:54:12.477, 887.820, 9.394, 4.104, 1.088, 0.122, 1362, 3152, 238, 41, 44, 47, 30, 35.369, 32.824, 37.913, 37.000
18:54:13.519, 888.861, 9.932, 4.298, 1.128, 0.114, 1424, 3154, 246, 41, 44, 47, 30, 35.714, 31.905, 39.524, 38.000
18:54:14.482, 889.824, 9.662, 4.292, 1.132, 0.114, 1444, 3155, 238, 42, 43, 47, 30, 33.818, 28.042, 39.578, 39.000
18:54:15.499, 890.841, 9.394, 4.324, 1.116, 0.120, 1420, 3145, 255, 42, 43, 47, 30, 36.745, 33.415, 40.099, 39.000
18:54:16.487, 891.829, 9.662, 4.230, 1.094, 0.112, 1486, 3118, 227, 42, 43, 47, 30, 37.093, 35.678, 38.500, 35.000
18:54:17.472, 892.814, 9.932, 4.378, 1.164, 0.112, 1388, 3148, 222, 42, 43, 47, 30, 36.981, 33.166, 40.806, 39.000
18:54:18.549, 893.891, 10.468, 4.228, 1.138, 0.126, 1422, 3156, 238, 40, 43, 47, 30, 34.615, 29.673, 39.535, 37.000
18:54:19.478, 894.820, 10.200, 4.254, 1.122, 0.128, 1384, 3142, 253, 40, 43, 44, 30, 42.876, 45.576, 40.162, 39.000
18:54:20.532, 895.874, 10.200, 4.528, 1.174, 0.106, 1424, 3149, 228, 40, 43, 44, 35, 46.501, 51.544, 41.469, 36.000
18:54:21.477, 896.819, 10.468, 4.630, 1.152, 0.138, 1470, 3132, 290, 40, 43, 44, 35, 47.160, 52.243, 42.063, 44.000
18:54:22.522, 897.865, 10.200, 4.474, 1.170, 0.114, 1368, 3161, 229, 41, 43, 46, 35, 45.670, 52.619, 38.771, 36.000
18:54:23.495, 898.838, 9.662, 4.184, 1.082, 0.126, 1359, 3152, 255, 41, 44, 49, 35, 35.263, 30.971, 39.578, 38.000
18:54:24.477, 899.820, 9.394, 4.322, 1.120, 0.130, 1427, 3145, 259, 41, 44, 49, 39, 37.186, 32.331, 42.065, 40.000
18:54:25.526, 900.868, 10.200, 4.286, 1.144, 0.114, 1353, 3156, 234, 41, 44, 49, 39, 36.105, 31.905, 40.284, 37.000
18:54:26.490, 901.833, 9.126, 4.226, 1.106, 0.114, 1493, 3134, 238, 40, 44, 49, 39, 37.971, 36.010, 39.948, 39.000
18:54:27.472, 902.815, 9.662, 4.402, 1.112, 0.134, 1473, 3139, 254, 40, 43, 47, 39, 38.217, 35.038, 41.371, 40.000
18:54:28.514, 903.856, 9.662, 4.222, 1.130, 0.114, 1344, 3164, 201, 40, 43, 47, 38, 32.896, 27.143, 38.663, 30.000
18:54:29.482, 904.824, 9.126, 4.202, 1.132, 0.126, 1476, 3149, 240, 40, 43, 47, 38, 35.640, 30.890, 40.365, 38.000
18:54:30.482, 905.824, 10.468, 4.206, 1.144, 0.120, 1409, 3154, 234, 41, 44, 46, 38, 37.358, 35.176, 39.547, 38.000
18:54:31.461, 906.803, 9.932, 4.610, 1.170, 0.124, 1508, 3135, 247, 41, 44, 46, 38, 38.239, 35.176, 41.310, 38.000
18:54:32.521, 907.864, 9.932, 4.240, 1.134, 0.128, 1379, 3158, 256, 41, 44, 46, 35, 33.571, 27.685, 39.430, 39.000
18:54:33.486, 908.828, 10.468, 4.304, 1.154, 0.118, 1437, 3150, 236, 41, 44, 46, 35, 35.844, 31.088, 40.625, 36.000
18:54:34.465, 909.808, 10.468, 4.274, 1.166, 0.122, 1333, 3163, 235, 41, 44, 46, 35, 34.513, 29.873, 39.141, 38.000
18:54:35.513, 910.856, 10.200, 4.312, 1.154, 0.126, 1355, 3158, 244, 41, 44, 49, 35, 35.748, 31.354, 40.143, 40.000
18:54:36.469, 911.811, 9.394, 4.400, 1.176, 0.116, 1440, 3140, 233, 41, 44, 49, 34, 37.240, 32.987, 41.514, 39.000
18:54:37.523, 912.866, 9.662, 4.204, 1.104, 0.128, 1380, 3151, 253, 41, 44, 49, 34, 34.652, 30.769, 38.517, 40.000
18:54:38.497, 913.839, 9.662, 4.516, 1.142, 0.128, 1489, 3137, 244, 41, 45, 49, 34, 38.630, 35.309, 41.969, 39.000
18:54:39.474, 914.816, 9.932, 4.268, 1.138, 0.124, 1344, 3151, 237, 41, 44, 48, 34, 34.684, 29.442, 39.899, 38.000
18:54:40.550, 915.892, 9.394, 4.482, 1.112, 0.112, 1464, 3125, 240, 41, 44, 48, 30, 38.462, 36.830, 40.093, 37.000
18:54:41.474, 916.816, 10.200, 4.350, 1.174, 0.130, 1423, 3148, 265, 41, 44, 48, 30, 39.891, 36.856, 42.935, 37.000
18:54:42.526, 917.869, 10.200, 4.324, 1.142, 0.124, 1429, 3157, 248, 41, 45, 48, 30, 37.955, 35.529, 40.376, 42.000
18:54:43.465, 918.807, 9.932, 4.316, 1.148, 0.126, 1415, 3158, 254, 41, 45, 46, 30, 34.759, 28.954, 40.533, 37.000
18:54:44.512, 919.855, 9.932, 4.168, 1.096, 0.116, 1356, 3161, 233, 41, 45, 46, 30, 33.333, 28.979, 37.709, 38.000
18:54:45.481, 920.824, 9.394, 4.184, 1.102, 0.122, 1421, 3156, 229, 41, 45, 46, 30, 35.286, 30.729, 39.844, 39.000
18:54:46.500, 921.843, 9.394, 4.262, 1.136, 0.106, 1578, 3113, 224, 41, 44, 46, 30, 40.783, 41.667, 39.899, 37.000
18:54:47.473, 922.816, 9.932, 4.286, 1.132, 0.110, 1335, 3158, 206, 42, 44, 48, 30, 39.027, 36.160, 41.895, 30.000
18:54:48.509, 923.852, 10.736, 4.404, 1.174, 0.116, 1386, 3154, 228, 42, 44, 48, 30, 36.320, 31.818, 40.811, 36.000
18:54:49.479, 924.822, 10.200, 4.388, 1.138, 0.112, 1397, 3150, 222, 42, 44, 48, 30, 34.248, 27.415, 41.099, 35.000
18:54:50.524, 925.867, 10.468, 4.566, 1.176, 0.128, 1441, 3136, 257, 41, 45, 49, 30, 37.678, 34.204, 41.135, 39.000
18:54:51.476, 926.819, 9.662, 4.230, 1.128, 0.122, 1367, 3153, 240, 41, 45, 49, 30, 35.178, 30.789, 39.578, 39.000
18:54:52.535, 927.877, 10.468, 4.334, 1.130, 0.112, 1384, 3152, 230, 41, 45, 49, 30, 37.338, 34.118, 40.566, 43.000
18:54:53.497, 928.840, 10.468, 4.240, 1.144, 0.118, 1382, 3158, 237, 41, 45, 49, 30, 35.781, 31.551, 40.000, 37.000
18:54:54.470, 929.813, 10.200, 4.288, 1.154, 0.124, 1407, 3158, 233, 42, 44, 49, 30, 35.759, 31.250, 40.302, 37.000
18:54:55.531, 930.874, 8.858, 4.200, 1.114, 0.134, 1412, 3145, 263, 40, 44, 47, 30, 36.667, 33.413, 39.905, 37.000
18:54:56.493, 931.836, 10.200, 4.380, 1.152, 0.114, 1471, 3148, 236, 40, 44, 47, 35, 39.187, 37.435, 40.945, 39.000
18:54:57.469, 932.811, 9.394, 4.284, 1.116, 0.124, 1517, 3154, 252, 40, 44, 47, 35, 37.625, 35.840, 39.401, 39.000
18:54:58.501, 933.843, 9.932, 4.332, 1.174, 0.108, 1356, 3158, 207, 40, 43, 47, 35, 36.276, 30.751, 41.787, 36.000
18:54:59.474, 934.816, 9.126, 4.292, 1.134, 0.124, 1409, 3141, 227, 41, 44, 48, 35, 34.890, 28.497, 41.299, 38.000
18:55:00.541, 935.884, 10.468, 4.354, 1.164, 0.116, 1340, 3143, 225, 41, 44, 48, 30, 37.190, 34.906, 39.480, 35.000
18:55:01.480, 936.822, 10.200, 4.256, 1.150, 0.124, 1389, 3159, 245, 41, 44, 48, 30, 36.614, 32.632, 40.576, 39.000
18:55:02.541, 937.883, 10.200, 4.364, 1.154, 0.128, 1401, 3147, 255, 42, 45, 49, 30, 35.731, 31.059, 40.426, 37.000
18:55:03.489, 938.832, 9.932, 4.200, 1.118, 0.126, 1451, 3154, 248, 42, 45, 49, 30, 36.569, 32.800, 40.318, 34.000
18:55:04.479, 939.821, 10.200, 4.636, 1.214, 0.124, 1448, 3135, 250, 42, 45, 49, 35, 38.568, 33.584, 43.577, 38.000
18:55:05.469, 940.811, 10.200, 4.188, 1.122, 0.118, 1393, 3164, 223, 42, 45, 49, 35, 34.128, 29.146, 39.098, 37.000
18:55:06.551, 941.894, 9.394, 4.328, 1.120, 0.116, 1354, 3149, 243, 40, 44, 49, 35, 34.919, 30.023, 39.860, 36.000
18:55:07.470, 942.812, 9.932, 4.392, 1.178, 0.120, 1506, 3138, 230, 40, 44, 49, 35, 37.738, 34.247, 41.192, 36.000
18:55:08.549, 943.892, 8.858, 4.420, 1.116, 0.128, 1634, 3066, 249, 40, 44, 49, 30, 39.181, 37.617, 40.749, 35.000
18:55:09.469, 944.811, 10.200, 4.454, 1.168, 0.118, 1485, 3146, 230, 40, 44, 49, 30, 38.575, 32.172, 45.013, 38.000
18:55:10.507, 945.849, 10.468, 4.418, 1.152, 0.118, 1353, 3149, 238, 41, 44, 47, 30, 34.014, 29.157, 38.849, 36.000
18:55:11.484, 946.827, 9.932, 4.226, 1.146, 0.134, 1403, 3151, 259, 41, 44, 46, 30, 36.352, 31.688, 40.979, 39.000
18:55:12.483, 947.826, 9.932, 4.468, 1.160, 0.120, 1439, 3147, 244, 41, 44, 46, 34, 37.313, 33.995, 40.648, 37.000
18:55:13.464, 948.807, 9.394, 4.326, 1.172, 0.114, 1466, 3144, 228, 41, 44, 46, 34, 37.042, 33.333, 40.759, 38.000
18:55:14.519, 949.861, 9.662, 4.312, 1.106, 0.118, 1417, 3150, 250, 41, 44, 46, 34, 38.000, 35.529, 40.471, 38.000
18:55:15.465, 950.808, 8.588, 4.184, 1.094, 0.114, 1463, 3144, 254, 42, 44, 48, 34, 33.244, 25.867, 40.642, 38.000
18:55:16.514, 951.857, 9.932, 4.104, 1.096, 0.116, 1366, 3124, 230, 42, 44, 48, 34, 34.923, 31.265, 38.571, 41.000
18:55:17.462, 952.805, 9.932, 4.384, 1.176, 0.114, 1413, 3151, 240, 42, 44, 48, 34, 37.582, 34.646, 40.526, 37.000
18:55:18.504, 953.847, 10.468, 4.344, 1.188, 0.112, 1358, 3153, 226, 42, 44, 48, 34, 35.252, 30.769, 39.713, 35.000
18:55:19.486, 954.828, 9.932, 4.320, 1.136, 0.112, 1437, 3157, 231, 41, 44, 47, 34, 36.876, 32.821, 40.921, 36.000
18:55:20.478, 955.820, 9.932, 4.202, 1.122, 0.112, 1391, 3159, 237, 41, 44, 47, 30, 34.470, 30.227, 38.734, 38.000
18:55:21.541, 956.884, 10.736, 4.276, 1.158, 0.136, 1390, 3154, 261, 41, 44, 47, 30, 35.476, 31.829, 39.141, 41.000
18:55:22.482, 957.824, 10.200, 4.376, 1.168, 0.122, 1404, 3149, 233, 41, 44, 47, 30, 38.301, 35.171, 41.406, 38.000
18:55:23.496, 958.839, 9.662, 4.200, 1.108, 0.140, 1438, 3154, 269, 41, 44, 48, 30, 34.875, 30.923, 38.847, 40.000
18:55:24.485, 959.828, 10.468, 4.582, 1.160, 0.110, 1395, 3140, 220, 41, 44, 48, 30, 36.770, 32.090, 41.439, 38.000
18:55:25.462, 960.805, 9.932, 4.310, 1.116, 0.140, 1460, 3143, 261, 41, 44, 48, 30, 36.189, 31.122, 41.282, 39.000
18:55:26.514, 961.856, 9.126, 4.206, 1.130, 0.116, 1467, 3141, 232, 41, 44, 48, 30, 35.824, 32.857, 38.771, 38.000
18:55:27.492, 962.834, 9.932, 4.216, 1.148, 0.130, 1423, 3155, 241, 41, 44, 48, 30, 37.304, 33.943, 40.682, 43.000
18:55:28.458, 963.801, 9.932, 4.244, 1.146, 0.118, 1366, 3152, 223, 41, 44, 48, 34, 36.616, 33.838, 39.394, 34.000
18:55:29.524, 964.867, 9.662, 4.322, 1.158, 0.138, 1433, 3148, 249, 41, 44, 48, 34, 36.514, 33.647, 39.387, 36.000
18:55:30.473, 965.816, 9.394, 4.228, 1.148, 0.114, 1422, 3155, 241, 40, 44, 48, 34, 36.807, 32.011, 41.579, 36.000
18:55:31.524, 966.867, 9.662, 4.334, 1.154, 0.128, 1402, 3148, 245, 40, 44, 47, 34, 36.493, 32.701, 40.284, 40.000
18:55:32.463, 967.805, 9.932, 4.912, 1.216, 0.116, 1718, 3095, 248, 40, 44, 47, 30, 42.632, 40.682, 44.591, 38.000
18:55:33.504, 968.846, 9.126, 4.810, 1.210, 0.180, 1889, 3097, 286, 40, 44, 47, 30, 38.998, 33.170, 44.769, 39.000
18:55:34.495, 969.837, 9.394, 4.340, 1.138, 0.122, 1556, 3155, 229, 41, 45, 47, 30, 37.676, 31.043, 44.359, 37.000
18:55:35.482, 970.825, 11.274, 6.944, 1.278, 0.166, 2004, 3032, 302, 41, 46, 53, 30, 52.169, 45.409, 58.911, 44.000
18:55:36.476, 971.818, 9.662, 4.556, 1.182, 0.140, 1764, 3134, 253, 41, 46, 53, 30, 48.808, 35.930, 61.654, 39.000
18:55:37.512, 972.854, 8.858, 4.384, 1.158, 0.120, 1414, 3142, 244, 41, 46, 53, 30, 37.590, 34.458, 40.723, 41.000
18:55:38.459, 973.802, 6.442, 4.074, 0.936, 0.102, 1306, 3160, 232, 41, 47, 58, 30, 34.615, 31.217, 38.032, 36.000
18:55:39.540, 974.882, 4.830, 3.928, 0.816, 0.154, 1391, 3137, 326, 41, 46, 58, 30, 36.867, 37.352, 36.385, 50.000
18:55:40.495, 975.838, 3.824, 3.642, 0.796, 0.182, 1407, 3145, 357, 41, 46, 58, 30, 35.241, 36.364, 34.115, 51.000
18:55:41.479, 976.822, 4.294, 3.788, 0.824, 0.178, 1441, 3136, 351, 41, 46, 58, 30, 37.674, 40.253, 35.101, 52.000
18:55:42.483, 977.826, 3.790, 3.632, 0.796, 0.158, 1482, 3131, 342, 40, 45, 49, 30, 36.809, 38.750, 34.848, 52.000
18:55:43.503, 978.845, 4.562, 4.096, 0.858, 0.166, 1468, 3132, 355, 40, 46, 52, 30, 40.574, 42.857, 38.308, 50.000
18:55:44.455, 979.797, 4.118, 3.972, 0.806, 0.146, 1571, 3018, 280, 40, 46, 52, 30, 38.616, 39.295, 37.940, 49.000
18:55:45.491, 980.834, 3.822, 3.656, 0.818, 0.166, 1455, 3150, 356, 40, 46, 52, 30, 34.233, 34.963, 33.498, 49.000
18:55:46.475, 981.818, 4.356, 4.204, 0.864, 0.152, 1460, 3138, 305, 41, 45, 52, 30, 39.344, 38.636, 40.050, 51.000
18:55:47.544, 982.886, 4.294, 3.982, 0.852, 0.152, 1462, 3129, 308, 41, 44, 49, 30, 38.197, 39.573, 36.817, 50.000
18:55:48.486, 983.828, 4.562, 3.954, 0.868, 0.156, 1543, 3145, 319, 41, 44, 49, 35, 40.314, 44.094, 36.554, 49.000
18:55:49.463, 984.805, 3.878, 3.714, 0.866, 0.164, 1474, 3154, 321, 41, 44, 49, 35, 34.496, 32.474, 36.528, 48.000
18:55:50.510, 985.852, 4.294, 3.954, 0.870, 0.170, 1499, 3129, 327, 41, 45, 49, 35, 37.544, 38.061, 37.028, 51.000
18:55:51.483, 986.826, 3.816, 3.656, 0.802, 0.160, 1387, 3144, 333, 41, 45, 50, 35, 34.452, 33.763, 35.142, 52.000
18:55:52.464, 987.807, 4.830, 3.862, 0.866, 0.174, 1513, 3142, 338, 41, 45, 50, 30, 38.209, 40.152, 36.272, 52.000
18:55:53.497, 988.840, 3.852, 3.688, 0.842, 0.164, 1328, 3156, 304, 41, 45, 50, 30, 32.888, 32.203, 33.577, 47.000
18:55:54.483, 989.825, 5.636, 3.952, 0.876, 0.160, 1583, 3141, 337, 40, 45, 50, 30, 38.648, 40.409, 36.896, 50.000
18:55:55.495, 990.837, 7.784, 4.774, 0.732, 0.108, 1460, 3147, 231, 40, 44, 50, 30, 39.451, 40.000, 38.903, 44.000
18:55:56.478, 991.820, 6.174, 3.752, 1.044, 0.122, 1491, 3133, 233, 40, 44, 50, 35, 41.019, 40.863, 41.176, 36.000
18:55:57.542, 992.885, 9.394, 4.194, 1.144, 0.128, 1363, 3159, 251, 40, 44, 50, 35, 36.239, 35.780, 36.697, 36.000
18:55:58.473, 993.815, 9.662, 4.300, 1.156, 0.124, 1455, 3162, 229, 42, 44, 47, 35, 40.082, 39.178, 40.984, 35.000
18:55:59.499, 994.841, 10.468, 5.910, 1.248, 0.166, 1846, 3070, 319, 42, 44, 47, 35, 45.650, 39.474, 51.781, 45.000
18:56:00.464, 995.806, 10.468, 7.064, 1.214, 0.140, 1861, 3049, 257, 42, 44, 47, 34, 48.620, 37.435, 59.894, 37.000
18:56:01.538, 996.880, 9.932, 4.440, 1.196, 0.134, 1502, 3137, 229, 42, 44, 47, 34, 38.040, 33.879, 42.191, 36.000
18:56:02.473, 997.815, 9.394, 4.184, 1.122, 0.102, 1508, 3157, 185, 41, 45, 47, 34, 35.829, 30.749, 40.909, 34.000
18:56:03.507, 998.849, 10.200, 4.728, 1.170, 0.146, 1666, 3120, 257, 41, 44, 48, 34, 42.651, 35.096, 50.242, 41.000
18:56:04.471, 999.813, 9.662, 4.416, 1.170, 0.118, 1431, 3145, 225, 41, 44, 48, 35, 37.051, 29.306, 44.757, 38.000
